Site,Date,Species,Time,Code,lookup,Transect,OI_Site,OI_Transects,TPI_Site,TPI_Transects,Isolation,Floral_Diversity,Floral_Richness,Flora,Site_Size,Site_Isolation,Connectivity,Distance_to_Closest_External_Patch,Distance,Day,Month,Year,Wind_ms,Cloud_cover,Temp,Humidity,Radiation,FHD_Simp,Thermal_div_Simp,T_Code,OI_Patch_old,TPI_Site_old,Sp_Code,OI_old,TPI_Patch_old,Abundance,Occurrence,OI_Limestone,Limestone_percent,Limestone_ha,Limestone_km2,Size_fix,Size
8,16-08-2021,plexippus,92,82,plexippus82,1,3.201974459,1.74462279,0.812550079,0.846415705,46909.74,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,3.749900775,0.809957489,24,1.1094731,0.881182002,0,0,1.19,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,polios,92,82,polios82,1,25.94741172,54.98883421,0.969629745,1.028535676,46909.74,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,89.87325695,0.965120188,25,28.8339481,1.089008234,0,0,22.89,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,progne,92,82,progne82,1,9.513527376,22.61059754,0.874294713,0.920302069,29936.035,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,23.86685365,0.87077261,26,6.0227331,0.967533008,0,0,6.52,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,rapae,92,82,rapae82,1,2.285633127,0.841139166,0.787768679,0.822159394,26945.355,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,1.216098219,0.78513589,27,0.5770753,0.857464744,1,1,0.8,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,sassacus,92,82,sassacus82,1,12.72757257,29.06069386,0.857097382,0.93346024,47697.8,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,42.61794512,0.851251382,28,9.8314737,1.011853978,0,0,9.59,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,selene,92,82,selene82,1,5.895128188,6.637129702,0.820871971,0.866430402,46909.74,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,13.58240944,0.817384235,29,3.2978192,0.913200477,9,1,3.09,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,tharos,92,82,tharos82,1,2.460611776,1.002110513,0.776720861,0.813705558,47697.8,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,1.588653984,0.77388949,30,0.6688129,0.851673877,0,0,0.87,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,themistocles,92,82,themistocles82,1,1.82211685,0.516641371,0.727249703,0.768988369,47697.8,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,0.558304448,0.72405439,31,0.3752275,0.811837091,0,0,0.63,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,tullia,92,82,tullia82,1,2.373483006,0.915237088,0.77833273,0.814645152,46909.74,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,1.395496521,0.775552793,32,0.6214078,0.851923285,10,1,0.84,4.56,0.03,3e-4,0.007398697,0.0071
8,16-08-2021,vestris,92,82,vestris82,1,2.525072644,1.05832273,0.761706169,0.801494366,47697.8,2.371622324,4,7.6227,0.007698697,387250.2,387.2502,16921.96,16.92196,16,8,2021,2.5,0.1,27.9,0.371,2545,0.8954,0.9407,810,1.744238351,0.758660175,33,0.7040845,0.842340747,0,0,0.9,4.56,0.03,3e-4,0.007398697,0.0071
9,09-06-2021,antiopa,24,91,antiopa91,1,0.324507995,0.592927817,0.806628529,0.811449764,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.383936475,0.821716998,1,0.2134875,0.828905664,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,aphrodite,24,91,aphrodite91,1,0.692390822,1.349801223,0.827922029,0.833422091,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,1.123001095,0.845134981,2,0.6402889,0.853335807,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,archippus,24,91,archippus91,1,0.043331413,0.082758476,0.731207549,0.73629039,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.052378782,0.747114738,3,0.0250089,0.75469347,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,atalanta,24,91,atalanta91,1,0.22395133,0.429506016,0.759753761,0.765276158,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.263989063,0.777036578,4,0.1325993,0.785270707,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,augustinus,24,91,augustinus91,1,1.946440116,3.957740798,0.856418647,0.863970307,28507.398,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,4.663806785,0.880052218,5,2.5186058,0.891312064,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,baptisiae,24,91,baptisiae91,1,0.512074832,0.984721109,0.699606611,0.708190263,31768.128,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.705542199,0.72646989,6,0.4065251,0.73926848,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,bellona,24,91,bellona91,1,0.818390581,1.601219378,0.83267800300000006,0.838443203,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,1.434131062,0.850720693,7,0.8254678,0.859316852,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,bimacula,24,91,bimacula91,1,0.715966931,1.389085309,0.651736157,0.66301975,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,1.1732847259999999,0.687049134,8,0.6698133,0.703873451,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,cocyta,24,91,cocyta91,1,3.457351773,7.441977404,0.892226249,0.900186344,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,10.89950083,0.917138052,9,6.5110875,0.929006891,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,comyntas,24,91,comyntas91,1,0.227685299,0.434743894,0.746204146,0.752059289,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.269226942,0.764528321,10,0.1360294,0.773258588,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,cybele,24,91,cybele91,1,0.380213609,0.699256745,0.786303053,0.791859243,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.454647831,0.803691627,11,0.264504,0.811976142,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,cymela,24,91,cymela91,1,0.420809672,0.774158404,0.717699835,0.725270915,28510.39096,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.531120854,0.741394183,12,0.3070973,0.752682984,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,dion,24,91,dion91,1,0.292595582,0.537930095,0.594651093,0.604502001,81211.278,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.344652388,0.625480357,13,0.1870024,0.640168479,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,egeremet,24,91,egeremet91,1,0.944042994,1.840066626,0.683082652,0.694782681,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,1.77406936,0.719698904,14,1.0171593,0.737144145,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,eurytheme,24,91,eurytheme91,1,0.010897981,0.021999089,0.73665367,0.741213371,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.026713179,0.750923649,15,0.0076,0.757722358,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,henrici,24,91,henrici91,1,4.234364763,9.102908594,0.886653675,0.896181535,28510.39096,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,14.28264639,0.916471934,16,10.204678,0.93067837899999994,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,lineola,24,91,lineola91,1,1.382523894,2.731553502,0.769243058,0.779430102,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,2.870357276,0.801124292,17,1.648808,0.816313608,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,lucia,24,91,lucia91,1,2.796048418,5.988466192,0.903171659,0.90946568,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,8.028619767,0.922869338,18,0.4593217,0.93225399,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,lucilius,24,91,lucilius91,1,0.558185013,1.082669432,0.699662651,0.708498814,28510.39096,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.798252644,0.727316184,19,4.2761765,0.740491278,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,lygdamus,24,91,lygdamus91,1,0.328762984,0.599737059,0.810009868,0.814760694,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.388650565,0.824877987,20,0.2164834,0.83196167,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,origenes,24,91,origenes91,1,0.477730997,0.912438389,0.708773532,0.716910068,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.63797357,0.734237522,21,0.3685775,0.746369443,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,pegala,24,91,pegala91,1,0.151095508,0.283893001,0.77822222,0.782991171,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.165516952,0.793147064,22,0.0818868,0.800257773,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,philodice,24,91,philodice91,1,0.209102289,0.401221473,0.788618055,0.79341027,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.242513763,0.803615703,23,0.1201817,0.810761099,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,plexippus,24,91,plexippus91,1,0.279787198,0.519597521,0.793549767,0.79851576,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.324748451,0.809091272,24,0.1748887,0.816495779,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,polios,24,91,polios91,1,10.50465465,16.20861421,0.936580568,0.945218426,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,28.23163993,0.963613489,25,33.0808417,0.976492903,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,progne,24,91,progne91,1,1.407619642,2.771885165,0.848482283,0.855228717,31768.128,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,2.933211815,0.869595831,26,1.6834992,0.879655052,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,rapae,24,91,rapae91,1,0.165466948,0.31532027,0.768473765,0.773516757,28507.398,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.177564072,0.784256242,27,0.0897455,0.791775557,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,sassacus,24,91,sassacus91,1,2.462162081,5.214831576,0.814253996,0.825451705,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,6.705531723,0.849298168,28,3.4987728,0.865994429,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,selene,24,91,selene91,1,0.727299094,1.414227125,0.79531141,0.801992015,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,1.204711995,0.816218939,29,0.6877451,0.826180005,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,tharos,24,91,tharos91,1,0.187870765,0.362984962,0.755970595,0.761393963,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.211610281,0.772943493,30,0.1047248,0.781029966,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,themistocles,24,91,themistocles91,1,0.111411228,0.213705432,0.703832221,0.709952702,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.121518775,0.722986796,31,0.0588751,0.732112694,1,1,0,0,0,0,0.005473649,0.0055
9,09-06-2021,tullia,24,91,tullia91,1,0.176278092,0.3441286,0.757959643,0.76328443,51179.118,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.194325283,0.774623992,32,0.09717,0.782563475,0,0,0,0,0,0,0.005473649,0.0055
9,09-06-2021,vestris,24,91,vestris91,1,0.194861103,0.376603445,0.739382998,0.745217467,51752.35,1,1,20.27277,0.005473649,434039.42,434.03942,28384.41,28.38441,9,6,2021,3.5,0,31.2,0.395,3375,0.9312,0.9279,910,0.22156225,0.757642471,33,0.1096745,0.766341911,0,0,0,0,0,0,0.005473649,0.0055
9,20-08-2021,antiopa,96,92,antiopa92,1,1.359673391,0.454311765,0.904745383,0.897738808,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,3.484264777,0.939438805,1,2.4487069,0.954220849,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,aphrodite,96,92,aphrodite92,1,6.308625578,2.286772498,0.939853683,0.931860586,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,36.4574834,0.979431955,2,32.594026,0.996295306,5,1,0,0,0,0,0.004632832,0.0047
9,20-08-2021,archippus,96,92,archippus92,1,0.244390203,0.06452696,0.834648349,0.827261589,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,0.895983309,0.871224281,3,0.4475598,0.886808418,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,atalanta,96,92,atalanta92,1,0.687448601,0.301125812,0.872139956,0.8641144,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,2.131768934,0.911878916,4,1.1796177,0.928810744,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,augustinus,96,92,augustinus92,1,56.38879082,41.8040269,1.010102335,0.999127705,28507.398,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,99.87709278,1.064443795,5,87.4927042,1.087597402,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,baptisiae,96,92,baptisiae92,1,3.890518045,1.059711045,0.87429235,0.861817951,31768.128,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,11.61783084,0.936059985,6,13.6777084,0.962377709,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,bellona,96,92,bellona92,1,8.720967283,3.118803051,0.950005481,0.941627066,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,61.8336931,0.991491643,7,44.9419017,1.009167913,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,bimacula,96,92,bimacula92,1,6.631511972,2.444155326,0.881368345,0.864970193,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,41.00401772,0.962564654,8,35.0057102,0.997160475,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,cocyta,96,92,cocyta92,1,82.67798455,95.80732145,1.054221985,1.042653787,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,100,1.111502525,9,97.9030592,1.135908405,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,comyntas,96,92,comyntas92,1,0.706415142,0.306896516,0.865362051,0.856852924,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,2.17411512,0.907495439,10,1.2057157,0.925447477,1,1,0,0,0,0,0.004632832,0.0047
9,20-08-2021,cybele,96,92,cybele92,1,1.892203285,0.562905917,0.899376959,0.891302293,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,4.833662119,0.939359088,11,4.1762806,0.956394525,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,cymela,96,92,cymela92,1,2.415882126,0.685139913,0.871778739,0.860775885,28510.39096,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,6.328172607,0.926259943,12,6.4213121,0.949473092,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,dion,96,92,dion92,1,1.087617327,0.391883243,0.795126724,0.780810656,81211.278,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,2.937895704,0.866013481,13,1.850578,0.896216647,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,egeremet,96,92,egeremet92,1,13.58166183,4.06467385,0.921189736,0.904186387,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,79.47087925,1.005382708,14,53.4363326,1.041255336,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,eurytheme,96,92,eurytheme92,1,0.14793902,0.036198051,0.829448072,0.822821576,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,0.580969005,0.862259512,15,0.2696789,0.876239689,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,henrici,96,92,henrici92,1,88.77104907,99.07144131,1.080554975,1.066708384,28510.39096,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,100,1.149117096,16,99.0091373,1.17832979,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,lineola,96,92,lineola92,1,35.00510326,10.55461709,0.976559407,0.96175484,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,98.10061867,1.049864993,17,73.1719542,1.081098765,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,lucia,96,92,lucia92,1,74.53658418,84.74016095,1.031261146,1.02211421,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,100,1.076552678,18,18.0005624,1.095850325,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,lucilius,96,92,lucilius92,1,4.613522587,1.343524746,0.87948723,0.866645864,28510.39096,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,15.41091292,0.943071922,19,95.8266529,0.970163851,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,lygdamus,96,92,lygdamus92,1,1.395178756,0.461131687,0.906693832,0.89978958,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,3.557595976,0.940880594,20,2.5350932,0.955446762,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,origenes,96,92,origenes92,1,3.294816925,0.894459075,0.874360018,0.862535402,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,9.357474102,0.932910222,21,10.7519045,0.957857076,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,pegala,96,92,pegala92,1,0.467588457,0.194630098,0.875275054,0.868344461,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.571456605,0.909592246,22,0.8267389,0.924213988,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,philodice,96,92,philodice92,1,0.625491233,0.281715263,0.886144321,0.87917992,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.995951292,0.920628915,23,1.0846838,0.935321983,5,1,0,0,0,0,0.004632832,0.0047
9,20-08-2021,plexippus,96,92,plexippus92,1,0.993037509,0.369325038,0.894612608,0.887395659,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,2.74578862,0.93034771,24,1.6706235,0.945573589,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,polios,96,92,polios92,1,98.13020252,99.99895078,1.112369455,1.09981628,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,100,1.174527155,25,99.9339964,1.201011077,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,progne,96,92,progne92,1,36.20171498,11.31634998,0.985778844,0.975974426,31768.128,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,98.29272575,1.034325932,26,74.0318213,1.055010694,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,rapae,96,92,rapae92,1,0.499401669,0.218762132,0.871103593,0.863774744,28507.398,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.65718181,0.90739277,27,0.8779738,0.922854728,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,sassacus,96,92,sassacus92,1,68.72118982,72.82837927,1.042138376,1.025865035,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,100,1.122716647,28,93.830513,1.157049144,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,selene,96,92,selene92,1,6.823503945,2.529142054,0.931268276,0.921559527,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,43.52103366,0.979341657,29,36.2955867,0.999824585,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,tharos,96,92,tharos92,1,0.556098982,0.249189478,0.866341461,0.858459821,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.815721796,0.905367814,30,0.9750319,0.921996018,1,1,0,0,0,0,0.004632832,0.0047
9,20-08-2021,themistocles,96,92,themistocles92,1,0.38347817,0.136923061,0.828390029,0.819495292,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.300337737,0.872432784,31,0.6812782,0.891198357,0,0,0,0,0,0,0.004632832,0.0047
9,20-08-2021,tullia,96,92,tullia92,1,0.527725037,0.236074243,0.866324285,0.858585911,51179.118,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.741357763,0.904641224,32,0.923797,0.920967177,3,1,0,0,0,0,0.004632832,0.0047
9,20-08-2021,vestris,96,92,vestris92,1,0.579617493,0.262829324,0.858120157,0.849641075,51752.35,2.525215021,7,141.90939,0.004632832,434039.42,434.03942,28384.41,28.38441,20,8,2021,1.4,0.1,32,0.498,1421,0.93,0.923,910,1.876658989,0.900104771,33,1.0139766,0.91799342,0,0,0,0,0,0,0.004632832,0.0047
10,21-07-2021,antiopa,66,101,antiopa101,1,1.509540244,1.241773852,0.828422587,0.882207474,58076.085,2.92572656,4,15.064152,0.009189133,502496.197,502.496197,14709.01,14.70901,21,7,2021,3.5,0,23.2,0.556,NA,0.881,0.9339,1010,0.023192663,0.818006957,1,0.049074,0.865213883,1,1,1.43,3.09,0.03,3e-4,0.008889133,0.0089
